phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D003015	species	85993	Hydrogenophilus hirschii	Bacteria	5	0.00724454	0.00563158	0.00439019858539451	
D003015	species	88374	Agromyces rhizospherae	Bacteria	5	0.00374593	0.00383686	0.00196812050827687	
D003015	species	90745	Paracoccus sp. MBIC4020	Bacteria	5	0.004833244	0.00430422	0.00236911655108608	
D003015	species	94009	Thermicanus aegyptius	Bacteria	5	0.0014878166	0.000798799	0.00120097864620725	
D003015	species	94254	Dyadobacter fermentans	Bacteria	5	0.00804105	0.00556979	0.00564713623397293	
D003015	species	96345	Flavobacterium psychrophilum	Bacteria	5	0.0037327204	0.00189737	0.00451497330733359	
D003015	species	104662	Chitinophaga japonensis	Bacteria	5	0.005458224	0.00590737	0.00140403361672006	
D003015	species	113287	Pseudoramibacter alactolyticus	Bacteria	5	0.0414446252	0.00635607	0.0728130627765064	
D003015	species	113570	Actinoplanes palleronii	Bacteria	5	0.005945266	0.00650153	0.00191516567284139	
D003015	species	118000	Denitrovibrio acetiphilus	Bacteria	5	0.005904004	0.00491666	0.00314336940338389	
D003015	species	119219	Cupriavidus metallidurans	Bacteria	5	0.011039692	0.0130031	0.0068544348724873	
D003015	species	128780	Stenotrophomonas acidaminiphila	Bacteria	5	0.0058689522	0.00407415	0.0052350005928848	
D003015	species	129921	Amycolatopsis keratiniphila	Bacteria	5	0.0012719328	0.000726612	0.00157666668949169	
D003015	species	131112	Arcanobacterium phocae	Bacteria	5	0.0027881506	0.00317803	0.00240929498833825	
D003015	species	134964	Nocardia africana	Bacteria	5	0.010823572	0.00983332	0.0105965082169326	
D003015	species	135719	Sphingobium amiense	Bacteria	5	0.0054778886	0.00228462	0.00637493069399612	
D003015	species	135735	Bacillus endophyticus	Bacteria	5	0.0116548786	0.00650153	0.0137034271961575	
D003015	species	135946	Actinoplanes awajinensis	Bacteria	5	0.004316576	0.00430422	0.00131243034974432	
D003015	species	136093	Globicatella sulfidifaciens	Bacteria	5	0.014297724	0.00561041	0.0205120021891911	
D003015	species	156981	Cellulomonas hominis	Bacteria	5	0.01534881	0.011134	0.012364782927945	
D003015	species	158836	Enterobacter hormaechei	Bacteria	5	0.004905002	0.00388531	0.00300122408433126	
D003015	species	161879	Corynebacterium kroppenstedtii	Bacteria	5	0.004971903	0.00556081	0.002921637884102	
D003015	species	163603	Actinomadura latina	Bacteria	5	0.009020638	0.00800192	0.00533594756373411	
D003015	species	173364	Brachybacterium sacelli	Bacteria	5	0.0044272526	0.00292056	0.00538834037013326	
D003015	species	180915	Cellvibrio vulgaris	Bacteria	5	0.004499932	0.00430422	0.00182335483904532	
D003015	species	181663	Desulfococcus oleovorans	Bacteria	5	0.0048238888	0.00456924	0.0042906815866593	
D003015	species	188932	Pedobacter cryoconitis	Bacteria	5	0.005247958	0.00299787	0.00413439343336722	
D003015	species	191770	Marinilactibacillus psychrotolerans	Bacteria	5	0.005798456	0.00471698	0.00386522076200442	
D003015	species	197162	Deferribacter desulfuricans	Bacteria	5	0.0017148934	0.000944296	0.00158037799280767	
D003015	species	202747	Sulfurimonas autotrophica	Bacteria	5	0.0048174578	0.00404351	0.00412009042303676	
D003015	species	204470	Alicyclobacillus pomorum	Bacteria	5	0.006387406	0.00335864	0.00661255541077578	
D003015	species	204934	Roseomonas genomospecies 5	Bacteria	5	0.05275072	0.00983332	0.0976564199491101	
D003015	species	206506	Kerstersia gyiorum	Bacteria	5	0.004346596	0.00377715	0.00248553309326792	
D003015	species	227942	Lactobacillus gastricus	Bacteria	5	0.0037646528	0.00199525	0.00510278051534349	
D003015	species	229480	Arsenicicoccus bolidensis	Bacteria	5	0.0007895122	0.000759221	0.000183959589491007	
D003015	species	231447	Desulfobulbus japonicus	Bacteria	5	0.003772802	0.00337826	0.00117378586533916	
D003015	species	247632	marine gamma proteobacterium HTCC2089	Bacteria	5	0.0051945918	0.00335864	0.00494640761455333	
D003015	species	249408	Deinococcus marmoris	Bacteria	5	0.0015568302	0.00158406	0.0013409257962748	
D003015	species	258224	Corynebacterium resistens	Bacteria	5	0.0107949988	0.00167932	0.0212018256361863	
D003015	species	259537	Dechloromonas aromatica	Bacteria	5	0.0104034298	0.00590737	0.0140138259028616	
D003015	species	264697	Bacillus muralis	Bacteria	5	0.0042001892	0.00278505	0.00510399563515617	
D003015	species	269670	Sporolactobacillus nakayamae	Bacteria	5	0.003396558	0.00335864	0.00319977364823389	
D003015	species	285106	Tepidimicrobium ferriphilum	Bacteria	5	0.005872602	0.00556081	0.00434501083596693	
D003015	species	288769	Tepidimonas arfidensis	Bacteria	5	0.01102881	0.0111396	0.00793810502344861	
D003015	species	303240	Lactobacillus uvarum	Bacteria	5	0.005795474	0.00240981	0.00540557396705752	
D003015	species	312026	Paraburkholderia mimosarum	Bacteria	5	0.005594026	0.00566604	0.00092783765591293	
D003015	species	319475	Clostridium lundense	Bacteria	5	0.0033315046	0.00388531	0.00245271170605328	
D003015	species	319653	Pediococcus ethanolidurans	Bacteria	5	0.0026876358	0.00228462	0.00168343751954541	
D003015	species	334735	Sporosarcina koreensis	Bacteria	5	0.005736718	0.005567	0.00180877984962792	
D003015	species	346045	Amycolatopsis benzoatilytica	Bacteria	5	0.007175484	0.00566604	0.0056605045236825	
D003015	species	354246	Spongiibacter marinus	Bacteria	5	0.0016567126	0.00217984	0.00121517919504524	
D003015	species	359408	Methylotenera mobilis	Bacteria	5	0.00526483	0.00457331	0.00205242617725949	
D003015	species	361277	Terribacillus saccharophilus	Bacteria	5	0.003524642	0.0034118	0.000724888941266178	
D003015	species	367743	Ureibacillus thermophilus	Bacteria	5	0.011100076	0.00598874	0.0143938510935757	
D003015	species	373672	Chryseobacterium gambrini	Bacteria	5	0.006123394	0.00548516	0.00292940417673629	
D003015	species	392566	Lactobacillus aquaticus	Bacteria	5	0.003729742	0.00348444	0.00098142134492276	
D003015	species	412861	Paenibacillus humicus	Bacteria	5	0.002037648	0.0024947	0.00147832535340652	
D003015	species	427683	Methylobacterium platani	Bacteria	5	0.006551752	0.00318076	0.00599465571082443	
D003015	species	427920	Bacillus alkalinitrilicus	Bacteria	5	0.0049037556	0.00236855	0.0059031905220344	
D003015	species	437505	Granulosicoccus antarcticus	Bacteria	5	0.00366647	0.00406488	0.00152981087347423	
D003015	species	447106	Leptospira licerasiae	Bacteria	5	0.0016270702	0.000798799	0.00171560255247834	
D003015	species	449662	Silvimonas iriomotensis	Bacteria	5	0.006645058	0.00598874	0.00201517774504385	
D003015	species	456327	Xanthomonas euvesicatoria	Bacteria	5	0.007244146	0.00590737	0.00360014317114334	
D003015	species	464147	Micromonospora sp. HBUM 49435	Bacteria	5	0.005536384	0.00566604	0.000912948224890109	
D003015	species	471499	Dasania marina	Bacteria	5	0.0064858198	0.00471698	0.00677459002045446	
D003015	species	473198	Glycomyces sp. HBUM 49407	Bacteria	5	0.005889714	0.00430422	0.00405400071563634	
D003015	species	481722	Lactobacillus kisonensis	Bacteria	5	0.005888564	0.0041137	0.00443602743204773	
D003015	species	490759	Marinobacter sp. BSs20148	Bacteria	5	0.002065034	0.00181719	0.000513459419944751	
D003015	species	544718	Arcobacter thereius	Bacteria	5	0.0033112594	0.00142932	0.00441272826337934	
D003015	species	571800	Psychrobacter sp. G	Bacteria	5	0.006313924	0.00468011	0.00426943254812979	
D003015	species	573062	Thermoanaerobacter sp. X513	Bacteria	5	0.011161838	0.00590737	0.0133845807390041	
D003015	species	638849	Pyramidobacter piscolens	Bacteria	5	0.004445171	0.00164312	0.00502100944798255	
D003015	species	639224	marine bacterium SIMO-4483	Bacteria	5	0.004823952	0.00556979	0.00240517728986243	
D003015	species	658082	Lachnospiraceae bacterium 2_1_58FAA	Bacteria	5	0.252284	0.11047	0.280141318141398	
D003015	species	658085	Lachnospiraceae bacterium 5_1_57FAA	Bacteria	5	0.093392	0.04457	0.120571454830735	
D003015	species	685706	Yersinia nurmii	Bacteria	5	0.005465576	0.00383597	0.00456875278057699	
D003015	species	706570	Pseudomonas flexibilis	Bacteria	5	0.0039254206	0.00439464	0.001910715745555	
D003015	species	717609	Caldicellulosiruptor obsidiansis	Bacteria	5	0.0042836626	0.00318076	0.00432513353271709	
D003015	species	887358	Arthrobacter sp. KOPRI 25587	Bacteria	5	0.004072224	0.00299787	0.0020691693642329	
D003015	species	1071852	Azospirillum sp. CCBAU 10975	Bacteria	5	0.00828238	0.0080444	0.00347744157758977	
D003015	species	1111983	Trichococcus sp. KOPRI80176	Bacteria	5	0.003599446	0.00235294	0.00287083151141442	
D003015	species	1113583	Lactobacillus sp. NBRC 3231	Bacteria	5	0.000927397	0.000759221	0.000472330335804297	
D003015	species	1113613	Paenibacillus sp. NBRC 13579	Bacteria	5	0.0036446986	0.00198007	0.00490664150986465	
D003015	species	1114117	Lactobacillus sp. NBRC 107298	Bacteria	5	0.029301128	0.00494315	0.051399859798184	
D003015	species	1121830	Fodinicurvata fenggangensis	Bacteria	5	0.00902556	0.0074841	0.00606244888441956	
D003015	species	1131707	Sphaerochaeta pleomorpha	Bacteria	5	0.0027064052	0.00268882	0.00235610459941695	
D003015	species	1144661	Acinetobacter sp. CIP 101934	Bacteria	5	0.0066290012	0.00878928	0.0061027159622567	
D003015	species	1159213	Peptostreptococcus canis	Bacteria	5	0.0130262562	0.00873286	0.0117696268231649	
D003015	species	1288636	Ornithinimicrobium sp. CPCC 203535	Bacteria	5	0.0015659156	0.000990037	0.00122149704173375	
D003015	species	1302685	Chryseobacterium takakiae	Bacteria	5	0.010478414	0.00650153	0.00884175338834046	
D003015	species	1416614	Gloeobacter kilaueensis	Bacteria	5	0.009348724	0.00505051	0.00906017962684129	
D003015	species	1463833	Streptomyces sp. NRRL B-24484	Bacteria	5	0.004807108	0.00491666	0.00262797233382888	
D003015	species	1516126	Dysgonomonas termitidis	Bacteria	5	0.0027013156	0.00247127	0.00194118380076354	
D003015	species	1653207	Bifidobacterium aquikefiri	Bacteria	5	0.0042152638	0.00339236	0.00414607492459159	
D003015	species	1870819	Paenibacillus sp. BIHB4019	Bacteria	5	0.0005120892	0.000469669	0.000244824678179509	
D003015	species	33	Myxococcus fulvus	Bacteria	4	0.0069038775	0.00402533	0.00655827879260189	
D003015	species	196	Campylobacter fetus	Bacteria	4	0.00441900975	0.0028531455	0.00514318510015162	
D003015	species	202	Campylobacter mucosalis	Bacteria	4	0.006434935	0.00453554	0.00529603221275765	
D003015	species	204	Campylobacter showae	Bacteria	4	0.003401779	0.003598125	0.00196128310759836	
D003015	species	217	Helicobacter mustelae	Bacteria	4	0.0042987575	0.00493561	0.00204155636902136	
D003015	species	263	Francisella tularensis	Bacteria	4	0.00230712025	0.0020787195	0.00182842045890296	
D003015	species	487	Neisseria meningitidis	Bacteria	4	0.005940536	0.003900045	0.00675870477203613	
D003015	species	523	Acidiphilium angustum	Bacteria	4	0.02067333	0.0193354	0.016195949363455	
D003015	species	542	Zymomonas mobilis	Bacteria	4	0.00280905	0.002377925	0.00141480912170747	
D003015	species	730	[Haemophilus] ducreyi	Bacteria	4	0.001920695	0.0007627055	0.00251458655495796	
D003015	species	735	Haemophilus parahaemolyticus	Bacteria	4	0.0016949505	0.001962945	0.00065195728286522	
D003015	species	888	Desulfobotulus sapovorans	Bacteria	4	0.004614469	0.003432105	0.00533586918192378	
D003015	species	1006	Marivirga tractuosa	Bacteria	4	0.04273317	0.011935405	0.0691631163970349	
D003015	species	1310	Streptococcus sobrinus	Bacteria	4	0.0019076435	0.000806951	0.00253166529197121	
D003015	species	1351	Enterococcus faecalis	Bacteria	4	1.36202	0.66885	1.86255685457742	
D003015	species	1391	Aneurinibacillus aneurinilyticus	Bacteria	4	0.004276415	0.004070325	0.000746691485800305	
D003015	species	1392	Bacillus anthracis	Bacteria	4	0.001858437	0.00161092	0.00099808183980874	
D003015	species	1396	Bacillus cereus	Bacteria	4	0.0065787425	0.004889985	0.005166455618264	
D003015	species	1413	Bacillus cellulosilyticus	Bacteria	4	0.0021828085	0.00205062	0.00177327368944438	
D003015	species	1421	Lysinibacillus sphaericus	Bacteria	4	0.0037737075	0.003390225	0.0017289842717884	
D003015	species	1422	Geobacillus stearothermophilus	Bacteria	4	0.015924925	0.01549225	0.00342883832162342	
D003015	species	1511	[Clostridium] sticklandii	Bacteria	4	0.0034420855	0.00365055	0.00240794477793844	
D003015	species	1543	Clostridium oceanicum	Bacteria	4	0.003656355	0.001953686	0.00455963676096931	
D003015	species	1616	Weissella kandleri	Bacteria	4	0.006569395	0.005274915	0.00502486167520726	
D003015	species	1719	Corynebacterium pseudotuberculosis	Bacteria	4	0.003373328	0.00289651	0.00309058847517254	
D003015	species	1800	Mycobacterium chubuense	Bacteria	4	0.0036454775	0.003780215	0.000493142423604311	
D003015	species	1848	Pseudonocardia thermophila	Bacteria	4	0.0180971	0.01003634	0.0201774767020788	
D003015	species	1894	Streptomyces aureofaciens	Bacteria	4	0.00210096775	0.0010744945	0.00262026939600014	
D003015	species	1896	Streptomyces bikiniensis	Bacteria	4	0.00063559425	0.0006354735	0.00028299537371999	
D003015	species	2033	Microbacterium testaceum	Bacteria	4	0.005942413	0.002356449	0.00846861302585817	
D003015	species	2052	Mobiluncus mulieris	Bacteria	4	0.00785536	0.003970505	0.00830976116471466	
D003015	species	2371	Xylella fastidiosa	Bacteria	4	0.00237009475	0.001677053	0.00258929879758303	
D003015	species	28028	Corynebacterium flavescens	Bacteria	4	0.00376146475	0.003602955	0.0028734071373714	
D003015	species	28113	Bacteroides heparinolyticus	Bacteria	4	0.0045380175	0.00387289	0.00255103316231385	
D003015	species	28175	Vibrio orientalis	Bacteria	4	0.0005576085	0.0005981405	0.00025710980710778	
D003015	species	28227	Mycoplasma penetrans	Bacteria	4	0.004547413	0.00463953	0.00311315151442329	
D003015	species	29401	Pseudonocardia halophobica	Bacteria	4	0.0070575125	0.00630018	0.00205615769178623	
D003015	species	29423	Legionella oakridgensis	Bacteria	4	0.0081951125	0.006954645	0.00363135625160788	
D003015	species	29575	Taylorella equigenitalis	Bacteria	4	0.00333007925	0.00366274	0.0017961929698436	
D003015	species	33022	Bacillus racemilacticus	Bacteria	4	0.010160715	0.01104235	0.0067697469627429	
D003015	species	33878	Agromyces cerinus	Bacteria	4	0.007148905	0.0054527	0.00421594146684146	
D003015	species	33960	Lactobacillus collinoides	Bacteria	4	0.004477555	0.00478326	0.00123792922394618	
D003015	species	34038	Rahnella aquatilis	Bacteria	4	0.0235133155	0.007048175	0.0373294426849821	
D003015	species	35757	Corynebacterium cystitidis	Bacteria	4	0.00699022925	0.00243004	0.0101217880480863	
D003015	species	36805	Microbacterium aurum	Bacteria	4	0.015189711	0.0018473685	0.0276251097036115	
D003015	species	36819	Amycolatopsis azurea	Bacteria	4	0.005223085	0.005948055	0.00183784111269174	
D003015	species	37372	Helicobacter bilis	Bacteria	4	0.00393005675	0.00290313	0.00385661515452634	
D003015	species	37633	Kineococcus aurantiacus	Bacteria	4	0.00558575	0.00586577	0.00176886895374794	
D003015	species	37929	Glutamicibacter nicotianae	Bacteria	4	0.0083833475	0.005310845	0.00746087991001676	
D003015	species	45072	Legionella quateirensis	Bacteria	4	0.0055531325	0.004303635	0.00409223830602418	
D003015	species	52693	Acetobacterium paludosum	Bacteria	4	0.0039798425	0.003038635	0.0022938818980406	
D003015	species	55206	Spirochaeta smaragdinae	Bacteria	4	0.001204518	0.001135373	0.000931892829771035	
D003015	species	56458	Xanthomonas sacchari	Bacteria	4	0.0109082525	0.008692245	0.00805664153804125	
D003015	species	56545	Haloarcula aidinensis	Archaea	4	0.00059997425	0.000597607	0.000406473800629573	
D003015	species	58123	Spirillospora albida	Bacteria	4	0.0068837625	0.006344365	0.00460718056373147	
D003015	species	59779	Paracoccus marcusii	Bacteria	4	0.0074419875	0.005666505	0.00447860835771839	
D003015	species	59843	Paenibacillus glucanolyticus	Bacteria	4	0.007637635	0.00529374	0.00605205171446566	
D003015	species	65700	Erwinia tracheiphila	Bacteria	4	0.0018057655	0.001321639	0.00189938907520804	
D003015	species	66378	Streptomyces yerevanensis	Bacteria	4	0.013675415	0.009848045	0.0129007610484563	
D003015	species	67294	Streptomyces filamentosus	Bacteria	4	0.00335730375	0.003390225	0.00230019642135686	
D003015	species	67367	Streptomyces tanashiensis	Bacteria	4	0.004477935	0.00419406	0.000869850351784719	
D003015	species	71235	Stappia stellulata	Bacteria	4	0.0089111475	0.0064975	0.00590944298326204	
D003015	species	72607	Acinetobacter genomosp. 13	Bacteria	4	0.0042173425	0.003089315	0.00309130092842668	
D003015	species	76947	Sphingobium herbicidovorans	Bacteria	4	0.1291711015	0.003357676	0.253456962549229	
D003015	species	78057	Paenibacillus popilliae	Bacteria	4	0.05172157725	0.002360208	0.100231579804538	
D003015	species	81409	Eubacterium aggregans	Bacteria	4	0.0030301875	0.002540155	0.00137699006736614	
D003015	species	81412	Aminomonas paucivorans	Bacteria	4	0.0016013395	0.001730695	0.000945152764823937	
D003015	species	81462	Thermanaerovibrio acidaminovorans	Bacteria	4	0.0034502175	0.003655025	0.000904876495895987	
D003015	species	81895	Prosthecomicrobium pneumaticum	Bacteria	4	0.0096843025	0.006003075	0.0087085512376452	
D003015	species	84029	Clostridium roseum	Bacteria	4	0.00605417	0.004522975	0.00429752508740399	
D003015	species	84405	Hippea maritima	Bacteria	4	0.00406472	0.004239185	0.000866202365308862	
D003015	species	86102	Idiomarina abyssalis	Bacteria	4	0.0014414345	0.0010748395	0.00119259053196826	
D003015	species	86333	Mogibacterium vescum	Bacteria	4	0.00438479	0.004778505	0.00174850663315871	
D003015	species	86667	Jeotgalibacillus marinus	Bacteria	4	0.0033256825	0.002961095	0.00188699715870436	
D003015	species	86959	Propionispira raffinosivorans	Bacteria	4	0.019189835	0.01471135	0.0200198252490766	
D003015	species	87541	Aerococcus christensenii	Bacteria	4	0.0023372135	0.0011914295	0.00267693536151554	
D003015	species	90241	Moraxella lincolnii	Bacteria	4	0.01141193	0.00446791	0.0149467622019687	
D003015	species	91823	Legionella gresilensis	Bacteria	4	0.00927031	0.005105795	0.00990199997649296	
